ID,Date,Address,Suite,PermitType,ConstructionCost,OwnerName,Contractor,parcel_id,lat,long
180872,01-30-2014,330 RICHMOND AVE,,"MECHANICAL, SINGLE FAMILY",0,MITCHELL BARNES,MR HVAC,44714600,-84.4743588696463,38.0375135083224
180873,01-30-2014,3339 WOOD VALLEY CT,,ZONING COMPLIANCE HOME OFFICE (N/C),0,RYAN WILLIS,RYAN WILLIS,14594200,-84.4906279349437,37.9942151181273
180874,01-31-2014,2121 RICHMOND RD,STE. 115,ZONING COMPLIANCE PERMIT (N/C),0,CHIROPRACTIC CARE OF LEXINGTON,CHIROPRACTIC CARE OF LEXINGTON,15250804,-84.4656481668254,38.0196489083765
180875,01-31-2014,4753 BOCA LN,,"FENCE, RESIDENTIAL","1,000",REBECCA HANCOCK,REBECCA HANCOCK,38076720,-84.5069845025034,37.9528554088893
180876,01-31-2014,1217 SUMMIT DR,,REMODELING RESIDENTIAL,"25,000",JAMES CODELL,CODELL CONSTRUCTION CO,11536300,-84.496531116729,38.0224600313143
180877,01-31-2014,1201 COOPER DR,,ZONING COMPLIANCE HOME OFFICE (N/C),0,ISAAC MARWIL,ISAAC MARWIL,11565600,-84.4864495578553,38.0184254101639
180878,01-31-2014,1809 OLD PARIS RD,,ZONING COMPLIANCE PERMIT (N/C),0,SALON PURA VIDA,SALON PURA VIDA,25049900,-84.4628888994365,38.0709219452118
180879,01-31-2014,252 GLENDALE AVE,,RESIDENTIAL DETACHED GARAGE,"15,000",JERRY BARRELSON,STEVE HEAD BUILDERS LLC,46833800,-84.5254500833305,38.0707859867051
180880,01-31-2014,500 HOLLOW CREEK RD,,"FENCE, COMMERCIAL","1,816",POSITIVE PROPERTYS,FAYETTE FENCE COMPANY,38251730,-84.479163313536,38.0741014010048
180881,01-31-2014,510 HOLLOW CREEK RD,,"FENCE, COMMERCIAL","1,816",POSITIVE PROPERTYS,FAYETTE FENCE COMPANY,38251740,-84.4796274969167,38.0745040345332
180882,01-31-2014,522 HOLLOW CREEK RD,,"FENCE, COMMERCIAL","1,816",POSITIVE PROPERTYS,FAYETTE FENCE COMPANY,38251750,-84.480187094615,38.0750301972956
180883,01-31-2014,4241 STARRUSH PL,,SINGLE FAMILY RESIDENCE,"155,000",BALL HOMES LLC,BALL HOMES INC,38254050,-84.399144079212,37.9827358958814
180884,01-31-2014,217 SOMERSLY PL,,SINGLE FAMILY RESIDENCE,"200,000",MARK PHILLIPS CUSTOM HOMES DBA MARLINROB INC,MARLINROB INC,38173870,-84.4323186423274,37.9841548653945
180885,01-31-2014,4101 TATES CREEK CENTRE DR,,SIGNS,"10,000",KROGER,SEBASTIAN SIGN & CRANE SERVICE INC,20028000,-84.4986573687682,37.9710570337322
180886,01-31-2014,821 APACHE TRL,,"MECHANICAL, SINGLE FAMILY",0,KENDRICK,BOBS HEATING & AIR,21666200,-84.5538221441026,38.0086333070363
180887,01-31-2014,553 S LIMESTONE,,ZONING COMPLIANCE PERMIT (N/C),0,CUTS ON LIME,CUTS ON LIME,10420300,-84.5076782640505,38.0382624052312
180888,01-31-2014,1027 OAK HILL DR,,RESIDENTIAL DETACHED GARAGE,"11,000",CRYSTAL HILLARD,CRYSTAL HILLARD,10711950,-84.4708566264127,38.0541629345707
180889,02-03-2014,305 POAGE CT,#1,"MECHANICAL, MULTI-FAMILY","3,500",MERRILL FARLER,FAYETTE HEATING & AIR CONDITIONING,26970657,-84.5226279895586,37.970668329987
180890,02-03-2014,1113 KAVENAUGH LN,,"MECHANICAL, SINGLE FAMILY","9,200",TIM WEBB,ENGINEERED HEATING & AIR,38252830,-84.4085093805573,38.0064615008959
180891,02-03-2014,2228 POKEBERRY PARK,,"MECHANICAL, SINGLE FAMILY","9,200",CHRIS MULBERRY,ENGINEERED HEATING & AIR,38210540,-84.3994152339019,38.0154613454279
180892,02-03-2014,3342 LAWSON LN,,"MECHANICAL, SINGLE FAMILY","9,200",J MOORE HOMES,ENGINEERED HEATING & AIR,38252430,-84.4096908789238,38.0065046077969
180893,02-03-2014,3716 SUNFLOWER ST,,"MECHANICAL, SINGLE FAMILY","9,200",M & M PROPERTIES,ENGINEERED HEATING & AIR,38243130,-84.3955620766272,38.0171865899479
180894,02-03-2014,508 JESSICA CIR,,"FENCE, RESIDENTIAL",900,VICTORIA MUNDY,"LOWES HOME CENTERS, LLC",38034310,-84.5406071727092,38.0995488578732
180895,02-03-2014,2048 EDGEWATER CT,,"MECHANICAL COMM. $10,001-$25,000","21,700",OTTAVAY ZION SYNAGOGUL,MULLIS INC,11358800,-84.4331510297331,38.053868011621
180896,02-07-2014,516 HAWKS NEST PT,,GRADING RESIDENTIAL,0,THE BRIGGS COMPANY,"BRIGGS COMPANY, THE",38165810,-84.5122047166802,37.9588326499555
180897,02-07-2014,2513 MILSOM LN,,GRADING RESIDENTIAL,0,THE BRIGGS COMPANY,"BRIGGS COMPANY, THE",38167640,-84.5084954345143,38.1046607185088
180898,02-03-2014,1196 AUTUMN RIDGE DR,,"MECHANICAL, SINGLE FAMILY","9,000",SJM HOMES,CHRISTOPHER & SMITH HEATING & AC,38252700,-84.4077259010796,38.0068398061235
180899,02-04-2014,2009 HADDRELL CV,,GRADING RESIDENTIAL,0,"SJM HOMES, LLC",S J M HOMES LLC,38253410,-84.4438870088232,38.03723719542
180900,02-03-2014,123 N BROADWAY,,SIDEWALK CAFE - YEARLY RENEWAL,0,SAUL GOOD RESTAURANT,SAUL GOOD RESTAURANT,13574450,-84.4979125752514,38.0499471603792
180901,02-03-2014,1069 HADDRELL PT,,GRADING RESIDENTIAL,0,DIN DEL CONSTRUCTION SERVICES,DIN DEL CONSTRUCTION SERVICES,38253320,-84.4438738619547,38.0380438569563
180902,02-03-2014,907 JOURNAL AVE,,"MECHANICAL, SINGLE FAMILY","9,000",TIM CHESNEY,AIR TECH INC,16257100,-84.5139088618865,38.032579075935
180903,02-03-2014,111 WOODLAND AVE,,MECHANICAL COMM. <$2000,0,WOODLANDS,SUTER MECHANICAL INC,10027320,-84.4898170563025,38.0393179351332
180904,02-03-2014,127 W TIVERTON WAY,,ZONING COMPLIANCE PERMIT (N/C),0,PARTY CITY,PARTY CITY,22017907,-84.5298875070942,37.9818547967605
180905,02-04-2014,201 N MILL ST,,"MECHANICAL COMM. $2,001-$10,000","2,950",BLUEGRASS TRUST,GREEN BOX HEATING & AIR,04022660,-84.4964170652706,38.0503612650094
180906,02-18-2014,1895 VENDOR WAY,STE 110,"MECHANICAL COMM. $10,001-$25,000","20,437",SHERWIN WILLIAMS,THORNBERRY BROS INC,38104040,-84.4218621919681,38.0216028660337
180907,03-28-2014,319 DUKE RD,,"APARTMENT, REMODELING","1,200",THE VILLA AT CHEVY CHASE,THE VILLA AT CHEVY CHASE,04018250,-84.4870115245433,38.0205538419258
180908,02-07-2014,116 EDGEMOOR DR,,GRADING RESIDENTIAL,0,BILL PICKETT,PICKETT DESIGN & BUILDING SERVICES LLC,21682800,-84.5147582662379,38.0115496143252
180909,02-04-2014,3101 RICHMOND RD,STE 311-B,REMOD. GEN. BUSINESS OFFICE/BLDG.,"28,900",WHITEBOX,S C CONTRACTING INC,20008040,-84.4449642892745,38.0032712366456
180910,02-04-2014,444 BRISTOL RD,,"FENCE, RESIDENTIAL","2,950",KASSIE KESSINGER,A & W FENCE COMPANY INC,14410600,-84.4773411055895,38.0162149432078
180911,02-06-2014,3873 LEIGHTON LN,,GRADING RESIDENTIAL,0,COMMONWEALTH DESIGNS/BARLOW HOMES,COMMONWEALTH DESIGNS INC,38174090,-84.4326962401648,37.9849871243149
180912,02-04-2014,128 AMERICAN AVE,,ZONING COMPLIANCE PERMIT (N/C),0,MAC LAWSON,MAC LAWSON,47137700,-84.5163802498315,38.0320169499686
180913,02-04-2014,3820 WENTWORTH PL,,"MECHANICAL, SINGLE FAMILY","6,000",BARLOW HOMES,CENTRAL KY HEATING & AIR,38231770,-84.431308594391,37.9864565560871
180914,07-02-2014,3555 NICHOLASVILLE RD,,"MECHANICAL COMM. $800,001-$900,000","847,550",CBL & ASSOCIATES PROPERTIES,FREI PLUMBING INC,15702275,-84.5280346404078,37.9879446002362
180915,02-04-2014,264 SHERMAN AVE,,REMODELING RESIDENTIAL,"20,000",MARY FISTER/JIM TUCKER,MARY FISTER/JIM TUCKER,31573175,-84.4725042800313,38.0319870331524
180916,04-11-2014,339 N UPPER ST,,"REMOD SCHOOL, EDUC STRUCTURE","800,000",TRANSYLVANIA UNIVERSITY,JARBOE CONSTRUCTION INC,13388550,-84.4841073615219,38.0570651545248
180917,02-04-2014,899 MANCHESTER ST,,NIGHTCLUB REMODELING,,BUSTERS BILLIARDS & BACKROOM,,16162000,-84.5088752330153,38.0529515824058
180918,02-04-2014,220 LEXINGTON GREEN CIR,STE 300,REMOD. GEN. BUSINESS OFFICE/BLDG.,"14,000",VIAMEDIA,CASEY CREEK CONSTRUCTION INC,10048260,-84.5265370493268,37.995827459549
180919,02-04-2014,220 CHIPPENDALE CIR,,REMODELING RESIDENTIAL,"12,000",GRAHAM HOGUE,GRAHAM HOGUE,26805678,-84.4591254276366,38.0059514940945
180920,02-10-2014,1920 PLEASANT RIDGE DR,,REMODELING RESTAURANT,"101,000",MALONES,BRETT CONSTRUCTION CO,38039880,-84.413927140066,38.017484699852
180921,02-04-2014,238 E MAIN ST,,REMODELING RECREATIONAL FACILITY,"10,000","SABLE HOLDINGS, LLC","SABLE HOLDINGS, LLC",11648800,-84.4913854630577,38.0462216204199
180922,02-04-2014,4144 PALOMAR BLVD,,"MECHANICAL, SINGLE FAMILY","2,700",LOUIS HARDMAN,"ROSE REPAIR & REFRIGERATION, LLC",20082590,-84.5789444688667,38.0008998756259
180923,02-07-2014,1315 WINCHESTER RD,STE 325,REMODELING RESTAURANT,"50,000",B C WOOD CONSTRUCTION LLC,B C WOOD CONSTRUCTION LLC,10600750,-84.5223176954949,38.050196910944
180924,02-11-2014,704 BULLOCK PL,,"APARTMENT, REMODELING","100,000",CHRISTIAN ERICKSON,CHRISTIAN ERICKSON,13846890,-84.4844007268254,38.0370531477182
180925,02-05-2014,1080 KAVENAUGH LN,,"MECHANICAL, SINGLE FAMILY",0,JAMES MONROE HOMES,ARRONCO COMFORT AIR,38252570,-84.4091610882489,38.0053842427521
180926,02-05-2014,4675 RUSSELL CAVE RD,,"MECHANICAL, SINGLE FAMILY","7,500",INGRAM POPULAR HILL FARM,CECILS HEATING & A C INC,21382100,-84.4220605377764,38.1470708608591
180927,03-12-2014,2380 NORMAN LN,STE D,REMODELING RESTAURANT,"227,800",SALSARITA'S/ BILL GIBSON,SAWYER-ELDER CONSTRUCTION LLC,38142270,-84.5196311278044,38.004557831437
180928,02-05-2014,3538 RABBITS FOOT TRL,#19,"MECHANICAL, SINGLE FAMILY","7,945",ATCHINSON HELLER CONSTRUCTION,MILEY HEATING & AC,38063630,-84.5648928234754,38.0047370311376
180929,02-05-2014,202 CANARY RD,,GRADING COMMERCIAL,0,KIMCO REALTY,SUPERIOR DEMOLITION INC,16351500,-84.5198437513569,37.9947850521937
180930,02-06-2014,220 CANARY RD,,GRADING COMMERCIAL,0,KIMCO REALTY,SUPERIOR DEMOLITION INC,16351500,-84.5198437513569,37.9947850521937
180931,02-19-2014,3270 NICHOLASVILLE RD,,SIGNS,"17,000",LAMAR ADVERTISING,LAMAR ADVERTISING,11454201,-84.5226399090979,37.9920805868265
180932,02-05-2014,4390 CLEARWATER WAY,BLDG 8,FIRE LOSS COMMERCIAL,"125,000",GRAND RESERVE APARTMENTS,"WATERMARK RESTORATION, INC.",19995770,-84.4971937588252,37.9634152004018
180933,02-06-2014,696 PROVIDENCE RD,,REMODELING RESIDENTIAL,"5,000",JOSEPH BONEAU,FIELDS BUILDER LLC,13280300,-84.4967477673617,38.0244361530612
180934,02-06-2014,1316 CAMDEN AVE,,GRADING RESIDENTIAL,0,HARMONY HOME BUILDERS,HARMONY HOME BUILDERS LLC,44069900,-84.5167592239604,38.0313601169891
180935,02-06-2014,1314 CAMDEN AVE,,GRADING RESIDENTIAL,0,HARMONY HOME BUILDERS,HARMONY HOME BUILDERS LLC,41318150,-84.5167012989526,38.0314147105551
180936,02-06-2014,2792 BURNT MILL ROAD,,GRADING RESIDENTIAL,0,HARMONY HOME BUILDERS,HARMONY HOME BUILDERS LLC,38187600,-84.5557190415643,38.0837770392223
180937,02-06-2014,99 BURLEY AVE,,GRADING RESIDENTIAL,0,HARMONY HOME BUILDERS,HARMONY HOME BUILDERS LLC,13217925,-84.5167283336457,38.0136425213898
180938,02-06-2014,153 TOWNE SQUARE PARK,,GRADING RESIDENTIAL,0,HARMONY HOME BUILDERS,HARMONY HOME BUILDERS LLC,38245330,-84.5319556997984,38.0670630096763
180939,02-06-2014,152 LONDONDERRY DR,,"MECHANICAL, SINGLE FAMILY","4,500",SAICH INVESTMENTS,A D A HEATING & AIR,15829400,-84.5387939297149,38.0530638714405
180940,02-06-2014,220 CANARY RD,,WRECKING COMMERCIAL,"20,000",KIMCO REALTY,SUPERIOR DEMOLITION INC,16351500,-84.5198437513569,37.9947850521937
180941,02-06-2014,3851 MALL RD,STE 120,"MECHANICAL COMM. $2,001-$10,000","10,000",ROBBIE COLLINS,SENTERS MECHANICAL LLC,22017906,-84.5328536651418,37.9831695612736
180942,02-06-2014,4517 WINDSTAR WAY,,ZONING COMPLIANCE HOME OFFICE (N/C),0,LON D. CRUM,LON D. CRUM,38153620,-84.5130193142361,37.9563067688315
180943,02-06-2014,2920 BOBWHITE TRL,,"MECHANICAL, SINGLE FAMILY","30,625",KERWIN CONSTRUCTION,CHRISTOPHER & SMITH HEATING & AC,38251370,-84.3952523421888,38.0272587469594
180944,02-11-2014,1213 WINCHESTER RD,,SIGNS,"20,400",KEN TOWERY,COMMONWEALTH SIGN CO INC,38073150,-84.4593619542573,38.0430311507014
180945,02-11-2014,2925 RICHMOND RD,,SIGNS,"1,100",MATTRESS FIRM,INSTANT SIGNS II,24613803,-84.4479364459531,38.0040364515607
180946,02-06-2014,2143 N BROADWAY,,"MECHANICAL COMM. $10,001-$25,000","15,247",RAMADA INN,AIR CONTROL HEATING & COOLING OF LEX,13074600,-84.4548134815628,38.0787655535855
180947,02-06-2014,3287 BRAVINGTON CT,,REMODELING RESIDENTIAL,"45,000",RAYMOND J BYRON JR,"R & S HOME IMPROVEMENT, LLC",20622850,-84.5614442390379,37.996674184074
180948,02-06-2014,323 CORRAL ST,,"REHAB PROGRAM, PUBLIC GRANTS","20,000",LARONE SMITH,DOUBLE CHECK HOME IMPROVEMENT LLC,13637250,-84.4901642821149,38.0446521874269
180949,02-06-2014,330 RICHMOND AVE,,REMODELING RESIDENTIAL,"43,367",MITCHELL BARNES,MITCHELL BARNES,44714600,-84.4743588696463,38.0375135083224
180950,02-06-2014,453 MANITOBA LN,,SINGLE FAMILY RESIDENCE,"140,000",BALL HOMES LLC,BALL HOMES INC,38247000,-84.5191430615948,37.9655820455834
180951,02-06-2014,3543 TATES CREEK RD,UNIT 49,"MECHANICAL, MULTI-FAMILY","4,200",SADDLEBROOK AT TATES CREEK,DISPONETTE SERVICE CO INC,12526200,-84.496431101387,37.9870494143884
180952,02-06-2014,3543 TATES CREEK RD,UNIT 131,"MECHANICAL, MULTI-FAMILY","4,200",SADDLEBROOK AT TATES CREEK,DISPONETTE SERVICE CO INC,12526200,-84.496431101387,37.9870494143884
180953,02-06-2014,2157 CYPRESS DR,APT G,"MECHANICAL, MULTI-FAMILY","2,300",THE COOL PLACE GROUP,DISPONETTE SERVICE CO INC,13077400,-84.544414419578,38.0226569272015
180954,02-06-2014,1212 AUTUMN RIDGE DR,,SINGLE FAMILY RESIDENCE,"125,000",WEBB-BEATTY HOMES LLC,WEBB-BEATTY HOMES  LLC,38252740,-84.4081953711828,38.0072829784361
180955,02-06-2014,3873 LEIGHTON LN,,SINGLE FAMILY RESIDENCE,"180,000",DELONG ESTATES DEV,COMMONWEALTH DESIGNS INC,38174090,-84.4326962401648,37.9849871243149
180956,02-07-2014,336 CASSIDY AVE,,"MECHANICAL, SINGLE FAMILY","11,000",GUKENBERGER,COMFORTMASTER HEATING & COOLING,15922800,-84.490222581476,38.0215654680314
180957,02-07-2014,501 DARBY CREEK RD,STE 54,"MECHANICAL COMM. $2,001-$10,000",0,WAYNE LYBARGER,LEXINGTON UNIQUE INDOOR COMFORT LLC,10066600,-84.4782228024929,38.0752883908356
180958,02-07-2014,2009 HADDRELL CV,,SINGLE FAMILY RESIDENCE,"190,000",SJM HOMES LLC,S J M HOMES LLC,38253410,-84.4438870088232,38.03723719542
180959,02-07-2014,741 WYNDHAM HILLS DR,,ZONING COMPLIANCE HOME OFFICE (N/C),0,SHERRY KIRKLAND,SHERRY KIRKLAND,38113900,-84.5478646927957,37.9721633577042
180960,02-07-2014,4207 KATHERINE PL,,"MECHANICAL, SINGLE FAMILY","6,834",BALL HOMES INC,STIVERS HVAC INC,38244630,-84.522366304241,37.9680350175314
180961,02-07-2014,520 LORENZO PL,,"MECHANICAL, SINGLE FAMILY","7,940",BALL HOMES INC,STIVERS HVAC INC,38215560,-84.4088518470156,37.989150461127
180962,02-07-2014,516 LORENZO PL,,"MECHANICAL, SINGLE FAMILY","7,940",BALL HOMES INC,STIVERS HVAC INC,38215570,-84.4090094470579,37.9890903696116
180963,02-07-2014,2820 WINTER PARK DR,,ZONING COMPLIANCE HOME OFFICE (N/C),0,DON SWEET,DON SWEET,17195578,-84.4574816036021,37.9941262593095
180964,02-07-2014,753 LOCHMERE PL,,"MECHANICAL, SINGLE FAMILY","11,001",BALL HOMES INC,STIVERS HVAC INC,38251900,-84.408968382032,37.9919590807447
180965,02-07-2014,515 MARYLAND AVE,,REMODELING RESIDENTIAL,"25,000",JAMES NEWTOWN,JAMES NEWTOWN,13508500,-84.4998492428094,38.0550881133999
180966,02-07-2014,4211 KATHERINE PL,,"MECHANICAL, SINGLE FAMILY","4,979",BALL HOMES INC,STIVERS HVAC INC,38244620,-84.5223932457401,37.9678737190924
180967,02-07-2014,524 W NEW CIRCLE RD,,ZONING COMPLIANCE PERMIT (N/C),0,WEALTH BUILDERS CENTER,THE WEALTH BUILDERS CTR,38018350,-84.4823227502034,38.0708063174486
180968,02-07-2014,239 E HIGH ST,,SIGNS,"2,000",YMCA,SEBASTIAN SIGN & CRANE SERVICE INC,04018200,-84.4953214121174,38.0425184786419
180969,02-07-2014,1905 PYFER CT,,ZONING COMPLIANCE HOME OFFICE (N/C),0,DANIEL R. DAVENPORT,DANIEL R. DAVENPORT,26166629,-84.5710657276354,37.9978559521029
180970,02-10-2014,553 S LIMESTONE,,"MECHANICAL COMM. $2,001-$10,000","4,500.1",CLIPS ON LIME,SERVICE EXPRESS CO,10420300,-84.5076782640505,38.0382624052312
180971,02-10-2014,521 E MAIN ST,B1,"MECHANICAL, MULTI-FAMILY","1,650",MRS RENEE SMITH,COLEMAN SMITH INC,15980800,-84.487906195102,38.038839355802
180972,02-10-2014,866 S BROADWAY,,REMOD. GEN. BUSINESS OFFICE/BLDG.,"3,266",IBRAHIM AL BURAI,IBRAHIM AL BURAI,11782068,-84.5138776335726,38.0393181569083
180973,02-10-2014,3101 RICHMOND RD,311B,"MECHANICAL COMM. $2,001-$10,000","7,400",MAN O WAR PLACE LLC,AIR SOLUTIONS LLC,20008040,-84.4449642892745,38.0032712366456
180974,02-11-2014,3555 NICHOLASVILLE RD,,GRADING COMMERCIAL,0,FAYETTE MIDDLE ANCHOR LLC,GRAYCOR,15702275,-84.5280346404078,37.9879446002362
180976,02-10-2014,628 TALLY RD,,REMODELING RESIDENTIAL,"18,000",JIM FUTZ,JOHN M CONSIDINE III GEN CONTRACTING,10361200,-84.4866315132021,38.0124123304492
180977,02-10-2014,4592 LARKHILL LN,,SINGLE FAMILY RESIDENCE,"115,000",BALL HOMES LLC,BALL HOMES INC,38232720,-84.4038684750415,37.9809166389414
180978,02-10-2014,4180 NEEDLERUSH DR,,SINGLE FAMILY RESIDENCE,"130,000",BALL HOMES LLC,BALL HOMES INC,38254210,-84.397306966635,37.982558509461
180979,02-10-2014,1536 N LIMESTONE,AKA 1538,ZONING COMPLIANCE PERMIT (N/C),0,KY PAWN AUTO SALES,KY PAWN AUTO SALES,16837301,-84.4706782218152,38.0641946864387
180980,02-10-2014,612 CHINOE RD,,REMODELING RESIDENTIAL,"49,060",NEXT CENTURY HOMES & RESTORATION,G N C CONSTRUCTION,12432550,-84.4833731765382,38.0163122633062
180981,02-10-2014,2430 DOGWOOD TRACE BLVD,,ZONING COMPLIANCE HOME OFFICE (N/C),0,P. HUBER & M. BROWN,P. HUBER & M. BROWN,20070470,-84.584647023884,37.9879273302271
180982,02-10-2014,110 RAND AVE,,"MECHANICAL, SINGLE FAMILY","6,750",ROCK DANNEL,"ROSE REPAIR & REFRIGERATION, LLC",16950450,-84.4873056271915,38.0530947747304
180983,02-10-2014,952 WINCHESTER RD,,ZONING COMPLIANCE PERMIT (N/C),0,STUDIO BEE INK,NA,16875700,-84.4677627610604,38.04165522883
180984,02-10-2014,210 OLD MT TABOR RD,STE A,"MECHANICAL COMM. $2,001-$10,000",0,RONALD K WEDDING,GREEN BOX HEATING & AIR,21411075,-84.4951669382203,38.0077409914577
180985,02-10-2014,487 SPRINGHILL DR,,RESIDENTIAL ACCESSORY STRUCTURE,"3,287",WILLIAM NEY,CUSTOM WOOD LLC,21491700,-84.5247037797502,38.0281234878082
180986,02-10-2014,1374 FONTAINE RD,,REMODELING RESIDENTIAL,"20,000",CARL MEYERS,WILLIAM NUDD CONTRACTING,16531650,-84.4824797570943,38.0252750799838
180987,02-10-2014,101 CHELAN DR,,ZONING COMPLIANCE HOME OFFICE (N/C),0,JOSH PARRISH,NA,24003300,-84.5224379156153,38.0201229819885
180988,02-10-2014,511 W THIRD ST,,ZONING COMPLIANCE PERMIT (N/C),0,CHARLES PENN,CHARLES PENN,10980850,-84.4988323925515,38.0556482509722
180989,02-10-2014,1555 E NEW CIRCLE RD,STE 178,ZONING COMPLIANCE PERMIT (N/C),0,"NET BIZ, LLC (DBA QUICK SNACK)","NET BIZ, LLC (DBA QUICK SNACK)",15574951,-84.454690878913,38.0190811142788
180990,02-11-2014,3851 MALL RD,,ZONING COMPLIANCE PERMIT (N/C),0,NATURAL NAILS,NATURAL NAILS,22017906,-84.5328536651418,37.9831695612736
180991,02-11-2014,3889 THORNHILL LN,,RESIDENTIAL ADDITION,"20,000",NICK & SHARON MULLER,DISTINCTIVE DESIGN REMODELING,20075480,-84.5641553430219,37.9759989378681
180992,02-11-2014,395 ELAINE DR,STE 120,REMOD. GEN. BUSINESS OFFICE/BLDG.,"51,800",HANGER INC.,BRETT CONSTRUCTION CO,38239370,-84.521351663468,38.0339958339861
180993,02-11-2014,511 W THIRD ST,,RESIDENTIAL ACCESSORY STRUCTURE,"17,000",ERIC OSTERTAG,DISTINCTIVE DESIGN REMODELING,10980850,-84.4988323925515,38.0556482509722
180994,02-11-2014,3624 BURNING TREE LN,,REMODELING RESIDENTIAL,"10,000",KELLY SPENCER,MELTON CONSTRUCTION LLC,19347960,-84.4226517108886,37.9958969674192
180995,02-11-2014,3312 PASTERN CT,,RESIDENTIAL ADDITION,"60,000",MARK & DAWN STRATTON,KELLEY BUILDING CO LLC,22786705,-84.5665907734664,38.0117583290014
180996,08-04-2014,2187 HARRODSBURG RD,,RESTAURANT,"600,169.8",CITY BARBEQUE,"EQUITEAM, LLC",11085550,-84.5568150866235,38.0265678833955
180997,02-11-2014,1993 FALLING LEAVES LN,,"FENCE, RESIDENTIAL",100,M & M PROPERTY,M & M PROPERTY MGMT LLC,38243400,-84.3933571723821,38.0157248188236
180999,02-11-2014,1555 E NEW CIRCLE RD,STE 178,RETAIL SALES REMODELING,"1,000",QUICK SNACK,QUICK SNACK,15574951,-84.454690878913,38.0190811142788
181000,02-11-2014,1483 BOARDWALK,,ZONING COMPLIANCE PERMIT (N/C),0,TACO TICO OF KENTUCKY,TACO TICO OF KENTUCKY,16696758,-84.4835998262014,38.0710598405097
181001,02-11-2014,4445 WALNUT CREEK DR,,"FENCE, RESIDENTIAL",980,LAURA KNIGHT,ROARK FENCING,38124730,-84.4174772244724,37.9831353634064
181002,02-11-2014,1020 HADDRELL PT,,GRADING RESIDENTIAL,0,KEELING CLASSIC HOMES,KEELING CLASSIC HOMES LLC,38253530,-84.4458504918895,38.0371318862429
181003,02-11-2014,1073 HADDRELL PT,,GRADING RESIDENTIAL,0,KEELING CLASSIC HOMES LLC,KEELING CLASSIC HOMES LLC,38253330,-84.4437101456779,38.0381268041305
181004,02-11-2014,620 PERIMETER DR,102    107,"MECHANICAL COMM. $10,001-$25,000","10,424",PPA,MULLIS INC,20011380,-84.4626577680128,37.9960241185329
